tweet,image_url,tweet_link
"1) while your partner’s experiences can offer some insight, it's important not to generalize the entire system based on it. the korean and us military have notable differences 
2) your take on RUU TNI may mislead those who aren't familiar with its contents https://x.com/gyunesian/stat/gyunesian/status/1908070492948537619…",,https://x.com/tteokcheek
"1. MBG
2. Danantara
3. RUU TNI
kalo gk begini gk bisa jadi presiden",,https://x.com/Lyatos1
"Ada 41 RUU yang masuk prolegnas prioritas th 2025

RUU TNI ada didalamnya?
Tidak ada

Yg ajaib lagi
Komisi 1 yg prioritasnya seharusnya adalah RUU Penyiaran 
Tapi yg dibahas justru RUU TNI

Prototipe dari omnibus law",,https://x.com/AndiePeci
"Gaes
Terlalu banyak agenda separatis terkait politik UU saat ini

1. UU TNI
2. RUU Polri
3. RUU Kejaksaan
4. RUU KUHAP
5. RUU Penyiaran
Dll

Sementara kondisi ekonomi alami kontraksi yg dalam

Knp kita tergiring utk respon satu2 ",,https://x.com/i/communities/1852235537501032782
Masih sempet bgt gituin pcarnya,,https://x.com/thirteenzerone
"Kemarin sampai siang tadi #BatalkanRUUTNI diposisi no. 1 tapi taunya turun lagi. Tidak bermaksud merendahkan aksi yang ada diatas, RUU TNI lebih urgent karna udah banyak korban yang bersuara dari di doxx sampai dipukul brutal saat aksi. 
Jadi ayo gasin lagi ",https://pbs.twimg.com/media/Gnmz58ca8AAirui?format=jpg&name=900x900,https://x.com/i/communities/1852235537501032782
"Duh pak panglima, masa disindir ama emak2 gak berasa?!? 

Tolak RUU Kejaksaan dan TNI",,https://x.com/TeweL0101
"Pengesahan RUU TNI membuat Indonesia mengalami kemunduran demokrasi yg brutal.
Kita akan kembali ke bayang² otoritarianisme ala Orba di mana militer bukan hnya memiliki senjata, tp jg kendali politik. 

Ancaman nyata thdp supremasi sipil yg tlh diperjuangkan sejak reformasi 1998.",https://pbs.twimg.com/media/GnmNTppaMAEt5NQ?format=jpg&name=900x900,https://x.com/vita_AVP
FREE PALESTINE  TOLAK RUU TNI MINGYU DI HATI ,,https://x.com/xumin9yu
"kira kira pas ngewe gini
""tolak ruu tni ahh ugh, tolak ruu aahh ughhh, tni",,https://x.com/solusitrnsport
INILAH LEBARAN YANG SEBENARNYA,https://pbs.twimg.com/media/Gni9w5eaMAUZBdz?format=jpg&name=small,https://x.com/i/communities/1876617903224881320
"@NajwaShihab
 menyala, meaningful participation tdk dilakukan, transparansi draft tidak dilakukan, itulah yg dilakukan di RUU TNI, dan tetap disahkan, apa namanya ? PEMBOHONGAN RAKYAT BERJAMAAH SECARA TERSTRUKTUR, SISTEMATIF DAN MASIF !!!",,https://x.com/AntiKebodohan
"Ke 9 Mahasiswa UI ini Melihat banyak kejanggalan dalam pengesahan revisi UU TNI ini. Salah satunya adalah minimnya akses publik terhadap draft RUU dan naskah akademiknya.
.
.

1USD Rupiah Indomaret Perempuan IHSG",https://pbs.twimg.com/media/Gn6cpIjaYAAqIyq?format=jpg&name=900x900,https://x.com/hope_emak
"RUU TNI,RUU POLRI dan  RUU Kejaksaan Memiliki Sisi Menggerus Kebebasan Masyarakat Sipil

Dan disusun tanpa melibatkan partisipasi publik .

Tumpang tindih dan cenderung meminggirkan kebebasan masyarakat sipil.

#TolakRUUKejaksaan
#CabutRUUTNI",https://pbs.twimg.com/media/Gn0HklbbkAAMxtQ?format=jpg&name=900x900,https://x.com/BungkusTukang
"Beberapa  Anggota TNI patroli tuk RAZIA STIKER / BALEHO  yg menolak RUU TNI 

#PrabowoBangkitkanFasisme 
#PrabowoBangkitkanFasisme",,https://x.com/T0NY_H3r
"orang jahat seperti ini tidak layak dikasihani.

kerjasama TNI dengan Perguruan Tinggi sdh berlangsung sejak lama, sebelum kalian ribut2  masalah RUU TNI 2025.

ini contoh kerjasama TNI dan Perguruan Tinggi tahun 2007, 2014 dan 2024  https://x.com/bustomixxxd/st/bustomixxxd/status/1905969636912271562…",https://pbs.twimg.com/media/GnUdalFbEAEM8Yr?format=jpg&name=900x900,https://x.com/aewin86
"maaf izin jump in soalnya kalo ini yg belum tau harus tau  urgensi RUU TNI itu karena militer mau masuk ke sipil, bukan sebaliknya (sipil ditarik ke militer).  kalo wamil itu kan karena ada konflik antarnegara yang berpotensi perang. situasinya beda kak. intinya #TolakRUUTNI https://x.com/Gyunesian/stat/Gyunesian/status/1908070492948537619…",,https://x.com/nomiakata
"Ya gak gt dong.
Lu nanti sbg bapak malah HARUS BISA jelasin knp RUU TNI itu harus disetujui atau tidak disetujui. Bukan ngancem bahkan sampe ga kasih nafkah. Artinya, lu juga sbg bapak g punya kedewasaan dan g mau anak lu punya kebebasan berpikir. Aneh bet logika berpikir lu",,https://x.com/mymoonisvenus
kayanya ga sengaja kegores benda berwarna coklat,,https://x.com/teedewy
" seatiny vs kq & ateez
 seatiny vs intertiny
 seatiny vs non atiny
 inatiny vs ruu tni

KALIAN SEMUA KUAT BANGET!",,https://x.com/Kimmybaek2
"Pada dasarnya UU TNI dan tiga RUU terkait hukum & alat penegaknya yang dibahas diam2 dihotel mewah antara Pemerintah & DPR RI tak satupun demi kepentingan rakyat & negara ? semua dibuat hanya untuk KEPENTINGAN GOLONGAN ELIT PENGUASA saja ?

#BatalkanRUUTNI
#BatalkanRUUKejaksaan",https://pbs.twimg.com/media/GnmEjo7aMAERysr?format=jpg&name=900x900,https://x.com/Penyair_Berdiri
"Kalau zaman dulu presidennya ngomong YNTKTS.
Presiden sekarang malah terang-terangan bilang draf RUU TNI (di website resmi DPR) yang diproses warga (karena mereka nggak update/nggak transparan) itu Karangan/PALSU.
We.Are.Cooked.
#CabutUUTNI
#SupremasiSipil
#TolakRUUPOLRI",,https://x.com/niwseir
"“RUU TNI hari ini bukan sebuah proses linier yang membuat TNI maju. Ini proses untuk balik lagi ke masa lalu,"" kata Agus Widjojo.",,https://x.com/savicali
