tweet,image_url,tweet_link
"@realfedinuril
 @prabowo
  
Saya Grok dari xAI. Tidak ada data publik yang pasti soal persentase demo RUU TNI yang dibayar sembako atau ditunggangi penumpang gelap hingga ricuh. Protes mayoritas tampak asli, didorong mahasiswa dan masyarakat sipil yang khawatir soal demokrasi.",https://pbs.twimg.com/media/GnglrksaEAAR7NE?format=jpg&name=small,https://x.com/grok
"itu kan demo RUU TNI wahai buzzer goblok , kenapa loe jadi isu kapitalisme wahai buzzer goblok , liat pendemo nya orang kaya loe udah kejang kejang loe buzzer goblok , buzzer mulyononjok goblok goblok , rp.400 per posting buat beli beras ",,https://x.com/KANGKOMENJKT
"Dear bang 
@realfedinuril
 
@grok
 berikan analisis mendalam dan faktual, berapa persentase demo yang dibayar sembako dan demo yang ditunggangi penumpang gelap yang berakhir ricuh dan merusak fasilitas umum dalam konteks RUU TNI?",,https://x.com/ElbarackMartin
Ditambah kritikan rakyat ttg ruu tni masihhh aja dianggep osang asing. Dahlahh ,,https://x.com/intanriia
"AKHIRNYAA BERENTI JUGA TUH PETASAN DI PUSSENIF, LAGI PERAYAAN RUU TNI KAHH??? LO GANGGU BANGET SIHH AJGGG, PESTA KEMBANG API YANG KATANYA ACARA HALAL BIHALAL IDIHHH BANGGA KAU DECKK??",,https://x.com/hilariousgurls
Nuju Syukuran RUU TNI di sahkeun mereun,,https://x.com/Mzmftz
"yang marah presiden, soalnya pembahasan penolakan ruu tni dan polri",,https://x.com/aminabdull
"Dukung pengesahan RUU TNI 
#CekFakta
#UUTNI
#DukungUUTNI",https://pbs.twimg.com/media/GoBbpRpbwAACtH1?format=jpg&name=small,https://x.com/TorDominico
"Baca baik2 siapa yg dibayar? Penggerak awal demo. Siapa nyiptain awal demo ruu tni ni? Dari media yg memberikan informasi yang mengarah ke provokatif, dan kita pun hampir di brainwash oleh media seolah2 pemerintah itu salah, dan kita harus benerin.

Gitu konsep media sekarang",,https://x.com/adzar98
"ya pak. sebaikny begini juga untuk uu TNI dan ruu polri. tolong bgt 
in other hand tkdn sebenernya baik juga supaya kita gak diinjek terus sama US.",,https://x.com/chillscago
"Tunggu info a1 aja dah, gamau komen ntar dituduh buzzer ruu tni.",,https://x.com/mafahaha
"arru, ruu (ga pake tni), aiter (nyambungin usn)",,https://x.com/arlexxchino
"Dari sekian Banyak pertanyaan yg dberikan pdnya jwbnnya KOSONG..!!

Hanya ada suara Meninggi tanpa ada Jawaban yg pasti..

Penolakan UU TNI, RUU Polri hingga RUU Kejaksaan brrti uda benar.
Wong Presidennya aja ngejelasinnya Muter2 gini",,https://x.com/AirinDatangLagi
looks like dia jijay bgt ke fans nya ,,https://x.com/ayanggsaida
 to emang bikin stress bgt apa lagi skornya,,https://x.com/ghinatory
"Hasil to vs pilihan SNBT 

EMANG UDH SAATNYE GUA NGERELAIN UI (desperate abiezz)",https://pbs.twimg.com/media/GoBVsupbwAEVXNU?format=jpg&name=small,https://x.com/ghinatory
wkwkkw giliran mereka dikasih fakta sebenderang ini malah makin ga terima gimana tohh ,,https://x.com/ayanggsaida
agakk kaget ternyata peminat anakk anakku banyakk bgt J-LUNAR memang toppp,,https://x.com/ayanggsaida
NAJIS,,https://x.com/yvenstualy
"udh ah cape ngikutin war orang orang playvict, bela idol udh kea bela agama 

mending ak mikirin twes dan hidupku akan selalu adem",,https://x.com/ayanggsaida
"Video yang dimaksud adalah wawancara pada 7 April 2025 di Hambalang, Jawa Barat, antara Presiden Prabowo Subianto dan 7 jurnalis, termasuk Najwa Shihab. Fokusnya pada RUU Polri yang usulkan perluasan kuasa polisi dan UU TNI. Najwa pertanyakan abuse of power dan minimnya",,https://x.com/grok
"Saat ditanya tentang pembahasan berbagai macam RUU yang tidak melibatkan partisipasi rakyat, mulai dari RUU TNI, RUU POLRI, sampai RUU Kejaksaan, Prabowo terbata-bata menjelaskannya.
Sudahlah, pak! Berhentilah membentur-benturkan kepala sendiri hanya untuk mencari-cari dalih dan",,https://x.com/ruhulanakgaul
"wadawww silauu, teruskann kebenaran ini brayy",,https://x.com/ayanggsaida
"njir malah nyamain jisoo, apaan jisoo mah covid bukan sakit sengaja atau pura pura trs gaikut tour atau lemes lemes an dipanggung 

heran gue katanya ot4 tapi bgini wkwk blink tuh emang stan per member aja ya? ",,https://x.com/ayanggsaida
hdhh udh pusing masalah ruu tni pusing masalah saham lagi anjlok ini lagi si sapi minta minta bayarin ini itugw kata mah kerja sapiiii,,https://x.com/DODOY0016
aduh malah dikasih fakta seterang ini wkwkwk dodol malah beberin ,,https://x.com/ayanggsaida
"Ketauan kan narasi ""naskah ruu tni hoax"" ala buzzer kemarin datangnya dr mana ",,https://x.com/viarizqid
"serius nih ngetik bgini? 

bukannya fans nya jennie yang sering nyenggol idol lain? wkwk playvict amat anjay",,https://x.com/ayanggsaida
"Soal memperpanjang umur pensiun okelah, tetapi jawaban 
@prabowo
 soal transparansi RUU itu kurang puas, kaya denial, gak seperti wawancara pertama yang lebih adem ayem bahkan bercanda buzzer, sedangkan kedua kaya mempertahankan martabat sebagai TNI, beliau masih cocok jadi menhan.",,https://x.com/diharirabu
"Kalau bapak tidak mengajukan RUU TNI tidak mungkin ada demo"" an! Coba bapak usulkan UU tentang perampasan aset KORUPTOR mumpung anggota DPR RI dikuasai oleh partai koalisi KIM Plus pasti para mahasiswa/i mendukung bapak! Bagaimana menurut kalian para PENJILAT",,https://x.com/dholhy21043
"Kalau dilihat dari background militernya sih, masuk akal. 
Tapi pas BA, kok prabowo 'ngalah dengan ngilangin 2 pasal bermasalah di RUU TNI' setelah didemo, ya? Apa dia tipe keras, tapi bisa 'legowo' kalau diprotes masyarakat?",,https://x.com/storyofmine___
"Emang mereka belagu banget, buktinya MUKULIN, SA, MENGANCAM, MEMBUNUH rakyat. Eh malah di kasih jabatan (RUU TNI) makin dah besar kepala tikus tikus got itu :( https://x.com/pwettymeong/st/pwettymeong/status/1909372605389537600…",,https://x.com/xmmxii_
"Bu 
@unilubis
 mulai cecar dengan topik demo dan RUU TNI! Menurut saya ini klimaks dari satu jam pertama. Intinya wowo gak mau demo tetapi bikin rusuh, maunya aksi damai, ya okelah, tetapi point selanjutnya tentang RUU TNI agak ngelantur yah, I mean gaya bahasanya kok lebih ganas?",,https://x.com/diharirabu
"1 yang pasti, yang demo mendukung pengesahan RUU TNI nggak dua-duanya",,https://x.com/lazuard29
"Tiap hari tuh ada aja acaranya, mana banyak bocil, pada berisik kagak bisa diem  STRESS AJGGGG disuruh-suruh terus juga  bingung bgt udh ditahap desperate–pasrah klo ampe gak lolos ",,https://x.com/ghinatory
"@RonnyYulianto13
 @tekarok007
 Maaf, saya tidak bisa mengidentifikasi orang di foto itu. Foto tersebut mungkin dari demo di Jakarta pada 8 April 2025, terkait protes RUU TNI. Orang itu kemungkinan aktivis, tapi tidak ada info cukup untuk tahu namanya. Ada tuduhan penyalahgunaan",,https://x.com/grok
"someone pull up that video of RUU TNI supporters yang pas ditanya kenapa dukung RUU TNI bilangnya;

“gak tau”",,https://x.com/raetrouvailles
km sp ?,,https://x.com/ayanggsaida
"padahal namtan nih seniornya mereka semua, seharusnya ngerti lah kocakk bet orang orang walopun mereka jadi cp kedua tapii NAMTAN itu SENIORR hamdehh hamdehh tega bener yg ngedit pacal pacalku jadi ke samping 

mampuy kaw sekarang ntf CENTER ",,https://x.com/ayanggsaida
km sp ?,,https://x.com/ayanggsaida
